Name,id_Number,ExposureTime
James Jenkins,74107193708032278,4.0
Nadine Williams,24062201012231212,4.0
Wesley Fretwell,73680195911157565,4.0
Robert Felty,91999195005235202,4.0
Grace Miller,21841195805287193,4.0
John Brown,62969201308317153,4.0
Mathew Hunt,46963199003192373,4.0
Martha Harper,22209199408256589,4.0
Edward Pagano,19761199204019195,4.0
Carolina Stine,91114198306296830,4.0
Dallas Nunez,25174197012297106,4.0
Carl Gruber,91958200211156800,4.0
Beverly Clendenin,53663198011308840,4.0
Edward Doran,97272198909101086,4.0
James Seery,22634198703298167,4.0
Earl Ramsey,67967201512014807,4.0
Lawrence Heatherington,40021197512257349,4.0
Elsie Belcher,77348195905096132,4.0
Carlos Figley,13047196710311938,4.0
Rhonda Galvan,56335195408074288,4.0
David Williams,20195195404291852,4.0
Benito Osullivan,27449196607073454,4.0
Drucilla Pecanty,65200199909243995,4.0
Cleveland Battson,42547197311295603,4.0
Stanley Atkins,45925199706039704,4.0
Peter Long,22332193203242895,4.0
Vera Armour,14117195009232798,4.0
Robert Laplante,40987193504077119,4.0
Nell Geimer,33500201608099632,4.0
Sabrina Webb,69379200802014965,4.0
Keith Magruder,29815200303213412,4.0
Marianne Groner,78851197612186047,4.0
Kelly Portillo,66179196103296308,4.0
Brian Billiot,53544200806221959,4.0
Randy Mclaughlin,85057194901131270,4.0
Katherine Downer,47514200909223494,4.0
Charles Cunningham,52412200809074956,4.0
Frank Roberts,78333194503159205,4.0
Duane Torres,86732194308168343,4.0
Mark Solomon,18611201708138580,4.0
Gary Sandoval,28230195803293717,4.0
Eugene Bartley,55888195503154822,4.0
Bennett Burns,94004194804036096,4.0
Chris Welch,70507199211146987,4.0
Danielle Rohrs,79444200505094218,4.0
Nellie Riley,68873199801107486,4.0
Robert Tipps,59454199104014275,4.0
Socorro Browder,46266193309194500,4.0
Matthew Oneil,82818195209221409,4.0
Elmer Cantu,17217193707088499,4.0
Marcus Fox,78260197902184415,4.0
Numbers Thomas,47634201901187991,4.0
Andres Skinnen,16782194503146632,4.0
Patricia Womack,51825193206079929,4.0
Kenneth Dawson,49492200510051452,4.0
Mary Parkhill,95447201006098410,4.0
June Magee,79483198011121593,4.0
Willie Shepard,86092193307068680,4.0
Theron Downs,58223201908161143,4.0
Lindsey Jones,81739199203187628,4.0
Ruby Bates,16589194304133264,4.0
Joyce Bolin,61833198309172945,4.0
Alejandra Carlen,16927199703121584,4.0
Roberto Mckenna,98633200903207401,4.0
Cherrie Steik,59325196707207916,4.0
Dawn Cade,15623198702099516,4.0
Eleanor Bullman,94385196501029442,4.0
Sarah Carter,80166195811109014,4.0
Todd Brinlee,54720196301255316,4.0
Larry Mullins,70953198811304184,4.0
Theresa Wright,83503197204129157,4.0
Mathew Shields,65778200709085180,4.0
Neva Kader,78813195711294544,4.0
Harry Laine,29223197902199117,4.0
Sharon Bowen,13395199412193227,4.0
Cherrie Reed,28315198504105009,4.0
Shirley Finley,23476200404059179,4.0
Sylvia Franks,18420194306282686,4.0
Louis Poole,78667195006138114,4.0
Darline Raya,23154195708265656,4.0
Linda Lima,14679194103124547,4.0
Sandra Rogriguez,17509193910165976,4.0
Florence White,76611201101152754,4.0
Priscilla Loman,35222197907055935,4.0
Andy Duffy,51552198403092685,4.0
Kenneth Thompson,90939193103107057,4.0
Toney Neumann,15541194108275272,4.0
Deanna Charron,73989196602128459,4.0
Juan Stark,30444198403026177,4.0
William Schneider,36463195305172888,4.0
Bethany Shattuck,20708196211064646,4.0
Naomi Nelson,22755200104186072,4.0
David Haskell,87718200504254582,4.0
Richard Wagoner,86480201807026514,4.0
Mona Roberrtson,31978201012162432,4.0
Jacqueline Burford,44322193803154635,4.0
Joseph Ritchie,20228200710282284,4.0
Sally Bale,18464197309111987,4.0
Patricia Madden,22385201408096573,4.0
Patricia Perez,76299195405282095,4.0
Jason Heflin,21545199810246440,4.0
Harry Bauman,94705200806108070,4.0
Vivian Brown,55985201802144014,4.0
Andrea Lee,29198198209101572,4.0
Lorenzo Wilson,55219200702276285,4.0
Tony Mccoy,79243195311046392,4.0
Joyce Chappel,83328197001287000,4.0
William Templeton,63818198104309494,4.0
Gregg Gaskins,25615196409179620,4.0
Carla Morgan,65131193706158977,4.0
Tod Clark,88785198601057129,4.0
Thomas Karge,22277198505118748,4.0
Theresa Smith,79582198201183566,4.0
Charles Byars,71357199912084227,4.0
David Shieh,44659194005152031,4.0
Melanie Santana,60045193512068835,4.0
Norma Schmidt,79196201801304696,4.0
Michele Disimone,16747198611114354,4.0
Irene Alanis,69697199709201298,4.0
Angela Laster,57801198802282064,4.0
Don Bracco,64771200411096479,4.0
Judith Khachatoorian,83442197004275831,4.0
Joni Jennings,86955196709125399,4.0
Betty Hentz,66558195201276912,4.0
Patricia Dickerson,39574195810043346,4.0
Julie Potter,89912197112048275,4.0
David Lopez,86899194712106994,4.0
Patricia Cheramie,68629195406017636,4.0
Jessica Bentley,67092196303065097,4.0
Long Gatlin,70196197405218294,4.0
Diane Fisher,15591198111233468,4.0
Valerie Balistreri,27175197807257515,4.0
Paul Ahmad,53616202003303169,4.0
Martha Griggs,63599201612311015,4.0
Wanda Garcia,52821197507294234,4.0
Daniel Colantro,79360196108191114,4.0
Ken Camacho,24564200409098966,4.0
Preston Metoyer,14054196101247322,4.0
Karen Benedict,28273199012051642,4.0
Walter Walker,42858197304023113,4.0
Tim Finley,87730195502207469,4.0
Bessie Smith,78009200910194166,4.0
Perry Motte,42659198605126435,4.0
Bobby Hires,75726199412105200,4.0
Tracey Moore,18779199406216109,4.0
Keith Albright,51434197112317980,4.0
Dorothy Cook,86440198502127705,4.0
Gayle Flippen,81402196104185140,4.0
Michael Williams,79219199011287849,4.0
Patricia Miller,15098197206019362,4.0
Kimberly Mason,76409198612196932,4.0
Tina Mangan,45589194202024182,4.0
Kevin Watson,27743200004306327,4.0
Pierre Whatley,81187198903204531,4.0
Donna Grande,51149193404221148,4.0
Brian Bautista,29496197106063952,4.0
Neil Tester,28385195204207677,4.0
Sandra Soper,54786202004059967,4.0
Steve Lowe,47521200712149779,4.0
Kathy Suarez,66233200903184907,4.0
Ellen Brown,78685196408228707,4.0
James Moore,99330198301219195,4.0
Jesse Garcia,71230198806048013,4.0
Eva Peterson,71964194704076764,4.0
Kimberly Cosio,44513199512231583,4.0
Vivian Eyler,55696196408266132,4.0
Steven Carnagey,54455194911109539,4.0
Elbert Ridgeway,31223198106013301,4.0
Felix Rios,76677201111021976,4.0
Timothy Skeesick,43966201210194844,4.0
Letitia Lavole,34804195505156260,4.0
Rocky Clapp,93811196008231804,4.0
Amy Silva,39914198401169276,4.0
Veronica Sanders,61032196212034755,4.0
Tonisha Caldwell,90171196905076055,4.0
Brenton Cotton,87516199205075586,4.0
Mary Halas,39246197501048622,4.0
Yvonne White,30630193510126855,4.0
John Miller,27634201105042662,4.0
Samantha Deshotel,87731197907212702,4.0
Barbara Luong,34369201506108466,4.0
Osvaldo Fletcher,90326200907292651,4.0
Carl Hathaway,59811194410138093,4.0
Patricia Mcbride,15880197007191328,4.0
Francoise Brown,46127193104288805,4.0
Charlotte Franty,77954198709252656,4.0
Frieda Morgan,11141194407189155,4.0
Eve Prendergast,50863200904272353,4.0
Nicole Schertz,34154194303055275,4.0
Janae Mccallister,65651195606228045,4.0
William Feldmann,57098201304266164,4.0
Deborah Cargill,48171197405209717,4.0
Mary Hill,82765199912096532,4.0
Lynette Ingram,98307194504057946,4.0
Donna Stannard,12407193408039959,4.0
Opal Ng,23360201004116787,4.0
Juliette Miller,34978196108195173,4.0
Doug Hale,33501199107297251,4.0
Teresa Dixon,57138201802201829,4.0
Archie Alier,78944197601216899,4.0
Andres Fortin,23533194205215887,4.0
Nicholas Ray,33923201308283528,4.0
Luis Ziegler,91860197103162823,4.0
Earl Sears,25143197005148167,4.0
Diane Borek,95579193508142398,4.0
Vanessa Trinklein,18319198503197688,4.0
Donnie Sanders,91946200712119460,4.0
Sara Mason,80496195410033007,4.0
Samuel Loya,70485201411294428,4.0
Michael Blackburn,60322195906069954,4.0
George Mock,21836201508126296,4.0
Rex Dinwiddie,43761195203165837,4.0
Robin Dorsey,23727196510171023,4.0
Margarette Stender,63254193112319883,4.0
Carolyn Voeltner,15167199007273097,4.0
Deborah Coburn,56811196005252419,4.0
Eulalia Gonser,90167199702198952,4.0
Charlene Lane,79398200907179837,4.0
Joe Winkler,24794197011248145,4.0
Rosalind Adams,86495197702017694,4.0
Bernice Dollar,82088193104076959,4.0
Kay Eastwood,52970195702068085,4.0
Gregory Woodward,12885197001197104,4.0
Jimmie Werley,92989195312029548,4.0
Sylvia Gonzalez,80575197811054584,4.0
Amanda Eggleston,67257197602209825,4.0
Linda Roberts,14831195701263530,4.0
Thomas Martell,94350198806046022,4.0
Rachel Mitchell,28901195902023341,4.0
Sandy King,38550198305179777,4.0
Sheila Wright,26683197212087890,4.0
Don Valera,18095197110039941,4.0
Elizabeth Paterniti,29864200501188212,4.0
James Bryson,97573197710089102,4.0
Mildred Spillman,64262195405148208,4.0
Elizabeth Daugherty,27108197502126376,4.0
Lauren Steenbergen,83601197011083461,4.0
Robert Brevard,25811201802057279,4.0
Steven Cornell,46374197301266759,4.0
Dennis Clement,87982196611115842,4.0
Jade Boothroyd,39043193207286611,4.0
Felipe Ahearn,32872198008115189,4.0
Mike Gaddy,78464197905286648,4.0
Audrey Goins,78391200412021422,4.0
Roseann Catalan,64720193011269524,4.0
Matthew Roberts,86486200809092130,4.0
Mark Howlett,61304199411287927,4.0
Lisa Griffith,70274196403086083,4.0
Keisha Holt,80765194303259043,4.0
Marilyn Fisher,20022198109295009,4.0
Robert Jackson,15473196606113461,4.0
Debra Hoover,51218200602247523,4.0
Maria Lempke,55591199006269193,4.0
Joel Brooks,88172201710247347,4.0
Bradley Fote,55525198202098280,4.0
Trisha Landwehr,91946197901145376,4.0
Jack Zeringue,71983193203311148,4.0
Richard Fuller,73179198204162976,4.0
Jeffery Smith,25381194707129580,4.0
Larry Woodruff,72440193205263321,4.0
Michael Lee,24520199601044904,4.0
Leslie Cummins,71556195602107469,4.0
William Brown,93589193210044469,4.0
Joann Mason,70741194506137075,4.0
Brent Munez,52971200508041124,4.0
Lawrence Ono,63641196301296451,4.0
Jason Morrison,20183200807024279,4.0
Latosha Warr,88298193304123073,4.0
Jodi Linkovich,97939200004182392,4.0
Jerry Williams,28643195406011998,4.0
Ginger Glowacky,37046196004083086,4.0
Doris Jacobson,26789201406297306,4.0
Diana Pasquino,49159196201181842,4.0
Daisy Cason,52583197406297753,4.0
Jean Zimmerman,58900194901016833,4.0
Martha Stallworth,87263199112058845,4.0
Roberta Pack,92824197111026247,4.0
Samuel Valdez,28393196210071335,4.0
Gerald Souers,75521194505244474,4.0
Micheal Dixon,77546194308149135,4.0
Rufus Cooksey,46555197306081462,4.0
Tina Richards,32779197311176453,4.0
Ethel Hamilton,94857200007105207,4.0
Lillian Thompson,50033201905221029,4.0
Ira Lewis,88484201608246687,4.0
Shavon Wolf,23182199703094642,4.0
Mayme Laing,54538199902195774,4.0
Clifford Petrie,98331195001179195,4.0
Rebecca Lynch,53869200212297610,4.0
Alexander Martinez,19115196804222500,4.0
Emmanuel Blevins,78649195104233607,4.0
Virginia Wilfong,88476196501079285,4.0
Roger Chapman,52250198812172463,4.0
Basil Wilkerson,86377194306258357,4.0
Mark Baron,19477201808141373,4.0
Jerry Brown,54407201511088973,4.0
Aimee Holcomb,55944201006042292,4.0
Ryan Harrel,20300199801061460,4.0
Elizabeth Skorupa,91610193912166552,4.0
James Frank,36188197706272072,4.0
Betty Donovan,78558200207028493,4.0
Melvin Mccauley,93715196802192253,4.0
Arthur Lyons,24725198305051105,4.0
Doris Guertin,83215194511151227,4.0
Jeffrey Walker,31108200307256388,4.0
Jerry Vaughn,88426201307312132,4.0
Penny Williford,29413196412255186,4.0
Nick Brown,57830199412119412,4.0
Julie Ibarra,95656195109188351,4.0
Jimmy Staley,46172196208165954,4.0
Albert Turnipseed,40646200311059719,4.0
Vincent Neeley,90798193701073901,4.0
Mary Fiscus,84288198505046973,4.0
Steven Armstrong,95775200507282189,4.0
Stacy Watts,92344198701237594,4.0
Terri Blankenship,69919198304116104,4.0
Kevin Garvey,45817196001072043,4.0
Long Welsh,60994199910182695,4.0
Richard Allyn,42880196309241053,4.0
George Phillips,55679202003199840,4.0
Lorraine Smith,64008193010133537,4.0
Truman Moore,38726196311174437,4.0
Kelly Villa,26191197512039804,4.0
Kenneth Lipsey,52079195909108190,4.0
Jennifer Bloomfield,67072199904087056,4.0
Curtis Hudgens,63416199709053383,4.0
Hee Bagen,98742193305282822,4.0
Wanda Eichelberger,18656195402176569,4.0
Dexter Crosby,66213195810114597,4.0
Curtis Frew,38742197607156770,4.0
Joseph Bundy,12870199106219880,4.0
Eric Thews,82105201207241370,4.0
Charles Beck,98703199603177211,4.0
Rudolph Pazmino,98158200912224642,4.0
David Dickey,52624196106153352,4.0
Elizabeth Veltre,56762199106195121,4.0
Joseph Barham,45455199812125741,4.0
Elizabeth Lopez,68036201511255641,4.0
Cameron Chan,37464196608293863,4.0
Mary Darley,73253197001147265,4.0
David Mcmaster,88109198205228251,4.0
Larry Mathis,93079199702024457,4.0
Francisco Clemons,81439196806169495,4.0
Sharon Honeycutt,67410198104236901,4.0
Fred Bradburn,21079197602051813,4.0
Susan Gray,29347194801136838,4.0
Michael Hemphill,95390195111225374,4.0
Nora Rivera,91790201006247091,4.0
Lee Welch,88097201006032147,4.0
Jesus Allen,91560195105201465,4.0
Phillip Hauck,55730199307172354,4.0
Clara Hammer,43422196506069763,4.0
Kate Curley,46912196808012345,4.0
Lauren Nardella,55941196001154387,4.0
Josephine Bailey,10099200510275969,4.0
Ellen Griego,37728201501045643,4.0
Krystal Hershey,17261198907195799,4.0
John Lukow,48283194001073219,4.0
Roland Shute,46738201904113734,4.0
Bobby Darden,80788201508245374,4.0
Michael Phillips,24470200104169333,4.0
Craig Cullens,28970198007081526,4.0
Tracey Neale,15142198106068588,4.0
Stephan Corbett,58680197610161435,4.0
Charles Peckham,91046201511246644,4.0
Andrew Persinger,65852193512174219,4.0
Sue Miller,52103195809066059,4.0
David Barks,75268201910277941,4.0
Denise Johnson,98254198104186832,4.0
Martha Armstrong,36514199901187423,4.0
Mark Barbrick,64266198912111002,4.0
Zina Marshall,24280201901012220,4.0
Cindy Huseman,43267201409144915,4.0
Eugene Giffin,79512197608275814,4.0
Fredrick Lesneski,63999194510092339,4.0
Maria Campos,45838201508092568,4.0
Estelle Lawson,59551199807233072,4.0
Randall Rowell,51526200005253516,4.0
Mark Perry,35530201708035438,4.0
Barbara Cantu,23352196806046015,4.0
Alan Borden,38152198102076952,4.0
Leslie Fujimoto,67319196202158149,4.0
Seth Acevedo,85573196707166687,4.0
Marion Olin,35425196907219716,4.0
Jordon Chambers,28784198007155944,4.0
Dale Ledbetter,43788201711015550,4.0
Johnnie Swenson,91305199607073182,4.0
Julian Baker,79976195006036120,4.0
Keven Delisa,45929195909228519,4.0
Diana Creech,13268201506094661,4.0
Mike Fahey,81085196005066073,4.0
Daniel Terrell,83376199406184867,4.0
Richard Haynes,95975198912129395,4.0
Adeline Nance,73937196403049477,4.0
David Albright,29719201606295493,4.0
Williemae Patterson,91669200212153306,4.0
Tyler Rogers,18148197511122171,4.0
Christopher Cobb,94085193905036003,4.0
Jodi Notice,11247195205156202,4.0
Jeff Voyer,31642199803211378,4.0
Roxanne Ponder,41766195908213695,4.0
Jeremiah Drew,64246198110205827,4.0
Carmen Harrison,18298196111128221,4.0
Lillian Knight,64266195710206517,4.0
Mary Lord,26103201410246280,4.0
Ryan Kurtz,72287198005206769,4.0
John Scheer,85049196612063939,4.0
Kimberly Carroll,98165197906231469,4.0
Kathy Wyatt,23841199904279221,4.0
Shirley Otting,73716193206183505,4.0
Lula Guillen,53620196207063125,4.0
Cheryl Balk,76838200108267643,4.0
Lisa Dunn,36748201901031051,4.0
Bradley Little,77009197009031015,4.0
Ronald Vosburg,68641196903277885,4.0
Russell Mitchell,83343195109235602,4.0
Dawn Holmes,89957198012216596,4.0
Jason Henderson,83858193402289367,4.0
Earnest Delgado,56568195902024051,4.0
Michael Stewart,19308193812057919,4.0
Karen Bland,76961195706022135,4.0
Michael Bornstein,51106201007155550,4.0
Jonathan Trainor,22196198011281648,4.0
Annie Weikel,94756196109286843,4.0
Anne Koehler,54280197704196221,4.0
Darlene Martin,47874199111034948,4.0
Jeffrey Box,49330194502238100,4.0
James Bodden,16602193612311803,4.0
Maryanne Johnson,46593195112118937,4.0
Theodore Smith,89734195809071207,4.0
Robert Sanders,63794197403028997,4.0
Irene Smith,47913200606131535,4.0
Nathan Yonkoske,54525198611115672,4.0
Clinton Walker,52294193512315724,4.0
Alicia Husseini,59860201810138336,4.0
Ian Wilson,79990198710041870,4.0
Annamarie Frederick,17766193201242066,4.0
Joyce Jones,76335199208142639,4.0
Ronda Morris,52221198405281293,4.0
Toni Meyer,42670196108162045,4.0
Linda Mcduffie,74353201601287142,4.0
Randy Donovan,89356198601226257,4.0
Andrew Oliver,31383193501272268,4.0
Christine Kenny,96998200711284305,4.0
Gerald Alcantara,56765195404292979,4.0
Billy Miller,35451194909188080,4.0
Gerald Bejaran,35706194601027749,4.0
Mildred Holmes,13212195501252869,4.0
Donald Sullivan,49801199702138042,4.0
Christina Groom,61797201505258922,4.0
Jose Franklin,55611200110097041,4.0
Ismael Caldwell,46162200805293125,4.0
Benjamin Farmer,41017196609081118,4.0
Bernice Decker,74402196608143288,4.0
Shannon Fruchter,49644193211052752,4.0
Milton Cofer,87237198606211329,4.0
Alexander Showers,11414195304069478,4.0
Irene Kannel,65199199906202873,4.0
Dorothy Mathison,94096200303079049,4.0
Arthur Green,80026200404243084,4.0
Kimberly Velez,79809197310235249,4.0
Joseph Chaffins,81342196301223144,4.0
Gerald Douds,26430198605266143,4.0
William Parker,94658196912096236,4.0
John Storms,99217196803196424,4.0
Pat Dietrich,48903200107254077,4.0
Michael Mcelroy,86278194801035857,4.0
Ida Dunne,87610201805197436,4.0
Laura Harris,82158197806281365,4.0
Nancy Roach,98405201105241240,4.0
Frank Percell,62426200410124561,4.0
Henrietta Spiller,56191199308133632,4.0
Wilfred Frazier,54743199904164678,4.0
Lois Wallace,56045196305314493,4.0
Laura Taylor,56113199708182293,4.0
Lisa Hicks,13865193409131921,4.0
Pamela Alexander,17105194110252400,4.0
Michael Rosales,65421200108079485,4.0
Christopher Turner,49824194806018073,4.0
Zachary Childers,74624199711304113,4.0
Milly Gipe,58829196905219876,4.0
Gail Mendoza,66101197112194964,4.0
Anthony Morrow,17949198310108764,4.0
Lucy Tousignant,92974199105026428,4.0
Charlene Morrow,92819200304052438,4.0
Ronald Schwartz,72439194304152691,4.0
Terrell Aguilera,76105199606029207,4.0
Eva Baisden,43368199012157927,4.0
Robert Buckland,93066201609204501,4.0
Glenn Gordon,24555194507105264,4.0
Susan Kilpatrick,76186193211152478,4.0
Eve Birdwell,81126195207145995,4.0
Neil Mahaffey,99824193106088681,4.0
Jose Bevens,77464199704205026,4.0
Marilyn Cantwell,24283198312169902,4.0
Robert Bolton,69251199312277255,4.0
Mary Cowley,37092194810117544,4.0
Joshua Erdman,85563200403055987,4.0
Kenneth Fennessey,21321200406206352,4.0
James Stockman,74348201210312167,4.0
Norma Hayes,69133200505269070,4.0
Ryan Birchfield,45363195304202021,4.0
Connie Elder,22252201309032598,4.0
Darin Wilson,59320198612176771,4.0
Verlene Green,12614199804234462,4.0
Sarah Sproule,30526198809179850,4.0
Linda Ready,19685201404193051,4.0
Ruth Gale,21860194607102400,4.0
Suzanne Gallagher,66626196611214207,4.0
Nicholas Pickering,27466194703292474,4.0
Maria Mims,45118199210019352,4.0
Jeannine Simmerman,15175195412075487,4.0
Maria Groff,50324196109068212,4.0
Jerry Knight,42281196803069938,4.0
Kristie Coll,14308197804199522,4.0
Rickey Box,67165194801208316,4.0
David Loughmiller,74790196606292765,4.0
Heidi Patterson,75525193410238700,4.0
Samuel Gofton,99407196306308827,4.0
Joe Mcdearmont,63120194804273315,4.0
Nicholas Howard,86646195412169985,4.0
Daryl Stanton,89057200704164974,4.0
Rose Myers,24157196903164524,4.0
Raul Vento,51922194906019553,4.0
Jacob Roses,47114199302235931,4.0
Howard Watkins,57034196503099792,4.0
Jackie Burroughs,49318199903094189,4.0
James Rutland,76892201511063942,4.0
Darrell Benoit,71561197303034679,4.0
Sarah Hudak,79745196909103348,4.0
John White,56461199701303502,4.0
David Fitzgerald,24404193603086139,4.0
Sue Yeast,77994196212203263,4.0
Julie Umana,54111194402299686,4.0
Joycelyn Streett,88056198108136184,4.0
Gregory Kopp,30286194909261661,4.0
Paul Hoffman,66315198611083646,4.0
Leroy Brandt,44698195411124972,4.0
James Escobar,62941198903092355,4.0
Juan Gutierrez,21380194512261911,4.0
Judy Dunkelberger,45642197607249306,4.0
Suzanne Purvis,58821201903063234,4.0
Courtney Woodruff,10181200710093581,4.0
Robert Roche,66249201201126997,4.0
Melissa Johnson,52756199910078116,4.0
Betty Martin,25925197010061084,4.0
Aaron Cave,16468200709121559,4.0
William Condren,29894196705065494,4.0
Christopher Bowen,23017195501071451,4.0
Max Mcclain,19294201504227461,4.0
Mark Bermudez,77932195010063894,4.0
Andrew Kennedy,82513197703041920,4.0
Donald Howard,54218201805101816,4.0
Paul Harding,10436200712251544,4.0
Leon Smith,49571196312065333,4.0
Robert Meier,66279200205083806,4.0
Harry Hayes,77348198310162185,4.0
Audrey Flowers,95748199809167104,4.0
Ida Smith,51886201303093403,4.0
John Arrington,74354198105216297,4.0
Rodney Dibble,90027201907226668,4.0
Anna Walsh,58134196607269658,4.0
William Marugg,21772200001136966,4.0
Anthony Yap,98122197911146351,4.0
Kristi Wilson,86876200006303238,4.0
Bradley Johnson,75736201605199911,4.0
Vincent Bailey,40626198102209777,4.0
James Utterback,63346196612057919,4.0
Joseph Griffin,45930199807233208,4.0
Lisa Robinson,25493201310231731,4.0
Loretta Valenzuela,30463198607212494,4.0
Christopher Peters,74537195304156752,4.0
Sherry Shinabarger,77882198712188902,4.0
Su Breaud,43432199003235366,4.0
Louis Hendrix,57416195404209514,4.0
Domingo Hanshaw,76279200604157319,4.0
James Heverly,81455197710084477,4.0
Evelyn Carr,60541194003257910,4.0
Abraham Rutledge,93505197301309622,4.0
Robert Bryant,15112201801278982,4.0
Jane Satmary,46507194809231603,4.0
Carmen Hall,75330200409161981,4.0
Jessica Davis,33993195109124127,4.0
Cheryl Sanchez,67495194712142522,4.0
Benita Baltes,45617197810195806,4.0
Donald Dalbec,21060196907164882,4.0
Dennis Steller,79687194102275814,4.0
Michael Crawford,20166198401183302,4.0
Elaine Elder,25445199706124213,4.0
Henrietta Hughes,54254196307223754,4.0
Jennifer Scrudato,85114197710186957,4.0
Cole Horwitz,69795194208247652,4.0
Floyd Mooney,38013200004088652,4.0
Samuel Molleur,23885193007181592,4.0
Angela Heyd,38420199012029866,4.0
Denise Ugalde,54313198308138563,4.0
Myra Diliberto,48184196205046959,4.0
Douglas Washington,19503197106094248,4.0
Derek Dye,60354197209256716,4.0
Warren Livesey,60264196906118617,4.0
Nicholas Rose,66195195007067171,4.0
Corrin Guzman,72953201806152375,4.0
Gregory Christensen,62100194509063037,4.0
Fred Polycarpe,83188198104105796,4.0
Sandra Winterholler,25483195605173757,4.0
Edith Acker,20794200101079946,4.0
Thomas Prater,77181199109305904,4.0
Patricia Cairns,75386201901251678,4.0
Bryan Bishop,82071196605139857,4.0
Zetta Lennon,89971195909242307,4.0
Lola Floyd,71026196903068862,4.0
Victoria Dorval,65035195502045948,4.0
Elise Falconi,38267194408258567,4.0
David Williams,71794197812148172,4.0
Michael Cucuzza,60269197112113268,4.0
Annette Person,71594199811228082,4.0
Margarita Becker,67890194901123079,4.0
Charles Collins,46550198009172402,4.0
Jason Weeks,80111199810239907,4.0
Richard Jones,82888197311157378,4.0
Joyce Hogarth,97459196704208576,4.0
Leah Mcfarland,80432194111057924,4.0
Megan Hern,46917195610049052,4.0
Bradford Hodges,44657196804087798,4.0
Donna Simpson,26235197510112655,4.0
Jacqueline Ludeker,29301195105179825,4.0
Charles Fellin,45719196506293084,4.0
Jessica Thomsen,42591200102053987,4.0
Shanna Ferrell,61297194807248991,4.0
Joseph Weaver,70886200803209198,4.0
Hillary Mcafee,28023201309019037,4.0
Roy Green,84791197508299644,4.0
Peggy Martinez,55473198402255869,4.0
Patricia Mcfate,83592195106261797,4.0
Linda Martinez,13598199704036050,4.0
Roger Wilson,93273196412249440,4.0
Cleo Okumura,99491194809235619,4.0
Mary Hackleman,83330201705148159,4.0
Theresa Pfeffer,94354199512167185,4.0
Nicholas Cahill,22771198408102951,4.0
Sara Baxter,26289196411169491,4.0
Horace Bevins,92756196207036479,4.0
Willie Marmerchant,19939198906062596,4.0
Amelia Harris,32875201105166942,4.0
Earnestine Thomas,33774198909158028,4.0
Christopher Smith,69398197509108457,4.0
Cyril Loffelbein,46113200107232271,4.0
Rocky Robinson,40334198404115116,4.0
John Davis,90240197209137434,4.0
Susan Rohr,95676196909154786,4.0
David Eusebio,73593196106146338,4.0
George Sherman,90289194603159362,4.0
Andrew Morasca,68845200005173806,4.0
Lonnie Polkinghorn,97731193307055196,4.0
Richard Ulloa,48483194511207200,4.0
Jeffery Colley,95805194104228854,4.0
Paula Robbins,81458200802226968,4.0
Mary Mueller,23808198910297267,4.0
Debra Fender,58706193203201630,4.0
Diana Weaver,36855198601185322,4.0
Mary Mcafee,67227196408263803,4.0
James Griffith,69105197708216814,4.0
Cedric Owen,25970198905146666,4.0
Richard Hall,30656194411245642,4.0
Jeremy Kinder,62869196206045604,4.0
Tom Wallace,88152199705228321,4.0
Gloria Huntsman,55727199404241562,4.0
Jose Raybon,93800196706183157,4.0
Rebecca Pontius,84928201705188017,4.0
Lynn Burnett,90453199011266883,4.0
Miguel Mulligan,12919201408215933,4.0
Noah Morris,56804195609048594,4.0
Christopher Kinnison,40649200608289476,4.0
Mario Walsh,29821196712015979,4.0
Richard Torres,38571196212068165,4.0
Wes Hernandez,28559197707229066,4.0
Kevin Mcgrath,67165196909023015,4.0
Stacey Ramos,72380197711118907,4.0
Nancy Johnson,24171196601274816,4.0
David Cahill,75989196707202828,4.0
Timothy Johnson,66537201312115499,4.0
Autumn Bagnoli,24511197003111892,4.0
Eryn Casavant,79390198508227603,4.0
Bryan Herron,58572193004168604,4.0
Ralph Kennedy,33519196709011181,4.0
David Moore,55967198611035006,4.0
James Henderson,62781198611012441,4.0
Vera Mendoza,44568198510284300,4.0
Wayne Stephens,31937201309143500,4.0
Irma Boden,53234195010141047,4.0
William Masuda,23263200503265841,4.0
Tony Mitchell,93698200007307982,4.0
Flora Williams,29057197506044143,4.0
Lance Carleton,75906199001026239,4.0
Brian Tienda,84576194709025861,4.0
Ettie Siemens,78671195603219210,4.0
Alex Carroll,78122198005134426,4.0
Paul Perkins,41506195210147950,4.0
Florence Stone,52222194402264751,4.0
Jeff Brown,41983197910143644,4.0
Dorthy Smith,39640199701239819,4.0
Clarence Saunders,33527197604092027,4.0
Marguerite Wood,87707196301042796,4.0
George Henderson,18594193112278347,4.0
Andre Arthur,42785201703227262,4.0
Lisa Vassell,16840196705101781,4.0
Kenneth Mcgowan,90673199506231254,4.0
John Smith,51613195103194730,4.0
Terri Lamberth,16637198904131818,4.0
Jena Coleman,84308193807264017,4.0
David Childers,82129200003289756,4.0
Charles Harris,50095201608043143,4.0
Dewayne Mcgowin,16237198901196364,4.0
Kevin Osher,40639198905021005,4.0
Paula Bart,17985198009264027,4.0
Mark Putney,16372200702259132,4.0
Lonnie Sharpe,39132196907063818,4.0
Nicholas Mcdonald,96202197001101084,4.0
