Name,id_Number,row_Number,seat_Number,auditorium_Number,test_result,score
"Phillip Landreth",78603201012271869,37,14,6,False,73.44344045576031
"Phillip Luchetti",93417199505054777,53,6,2,NULL,73.44344045576031
"Phillip Mackey",71663196208124794,51,51,2,NULL,61.351695933333325
"Phillip Mccray",70981201409123906,22,15,2,False,76.81125364166667
"Phillip Mccullum",93214198308035411,5,18,2,False,79.77575913333334
"Phillip Omura",71321198403279117,16,8,2,False,70.86170419999999
"Phillip Rosario",41819193507148143,51,16,4,False,60.070521041666666
"Phillip Stevenson",31462195804153961,5,23,2,NULL,70.21140749166666
"Phillip Thigpen",66463201207019314,32,51,4,False,89.17724633333333
"Phillip Thoennes",30186196311156715,45,63,1,False,67.58822892500001
"Phillip Turnipseed",13008196508096547,11,51,4,False,66.87822525
"Phillip Velez",51893199611122473,61,40,4,False,85.47098441666667
"Phillip Wilson",31319201804052006,46,15,5,False,73.44344045576031
"Phillis Wynne",71592194005139910,9,5,6,False,67.17579761666667
"Phyliss Armour",20278201404066037,8,58,2,False,80.54709888333333
"Phyllis Allen",78461194907203689,37,4,5,NULL,73.44344045576031
"Phyllis Allison",89705200306309444,7,48,1,False,79.64270329166668
"Phyllis Alvarez",50265201502285581,47,15,2,False,78.76560805
"Phyllis Bacon",93532201601239027,22,64,1,False,78.66138185
"Phyllis Coppola",21145196010121139,49,58,4,False,66.11250183333334
"Phyllis Gough",26268193408162855,20,1,6,True,58.34673350833334
"Phyllis Head",10241198209202827,18,31,5,False,86.86921794166666
"Phyllis Hughes",96769198109196176,28,38,3,True,73.44344045576031
"Phyllis Lindsey",80213201008231344,10,59,1,False,73.46852745
"Phyllis Mayton",62124197411025220,3,4,1,NULL,75.20245236666668
"Phyllis Moore",12606197012099487,17,24,2,False,78.96325273333333
"Phyllis Phillips",10015194409302177,33,38,4,False,63.47239557500001
"Phyllis Richardson",90334197907188618,55,9,4,False,74.369886425
"Phyllis Salter",79977196410212470,2,10,1,False,74.64750273333333
"Phyllis Seifert",30893199804107190,4,33,3,False,73.44344045576031
"Phyllis Smith",48169196102168110,24,12,1,NULL,74.78067399166667
"Phyllis Souza",36439199205129325,16,32,2,True,73.44344045576031
"Phyllis Stephens",18435198011093120,37,27,6,NULL,73.44344045576031
"Phyllis Taylor",53780195010117020,33,22,2,NULL,69.76757049166666
"Phyllis Wisbey",93990196807199629,49,20,4,False,67.57447709166668
"Pia Saunders",54583196301182086,37,44,3,False,77.22451283333334
"Pierre Manke",10140194608278050,35,51,2,False,72.97370878333334
"Pierre Whatley",81187198903204531,28,58,1,False,78.827002725
"Pinkie Mccormick",25508201401079693,20,4,1,False,73.30473075833333
"Polly Briscoe",47307197104213611,16,60,4,False,82.13354576666667
"Polly Sims",13919193910183020,48,58,4,False,67.30415568333333
"Precious Acevedo",82711197205256711,46,47,5,NULL,85.46935070833334
"Precious Iannotti",81564195706304346,40,11,6,False,77.36934616666666
"Preston Gonzales",79567195509172050,20,43,1,False,72.24721975833333
"Preston Metoyer",14054196101247322,33,7,3,NULL,81.8331529
"Preston Vickers",69163196512168440,43,57,5,False,71.675390075
"Princess Meier",64643197711125799,57,39,4,False,73.44344045576031
"Priscila Rhein",97177196706254971,19,4,3,False,71.783801275
"Priscilla Arceneaux",83234197812307953,11,25,4,NULL,61.6244542
"Priscilla Loman",35222197907055935,48,5,2,False,74.27998623333333
"Priscilla Waller",47971199102213166,50,30,1,False,87.31117121666668
"Quentin Fleming",18586195212124240,5,47,3,False,79.43315290000001
"Quinton Hester",37310201705037852,19,62,2,False,71.213345225
"Quyen Freeman",51297194106181833,47,36,4,False,60.934201433333335
"Rachael Stpeter",61004201708267050,55,44,4,False,78.43006684166667
"Rachel Adams",12292199707301815,16,63,4,False,67.23135989166667
"Rachel Chen",75239200706259131,12,24,3,False,73.44344045576031
"Rachel Hart",42916198112114451,5,45,2,True,91.34486170833334
"Rachel Mathews",27076193602177804,53,34,2,NULL,61.8463553
"Rachel Mitchell",28901195902023341,15,7,1,NULL,79.85485987499999
"Rachel Prosser",51112201001163710,38,21,1,NULL,69.6616648
"Rachel Pullon",30567196908171458,23,34,2,False,75.63071244999999
"Rachel Reed",87442196812258627,13,10,6,False,73.44344045576031
"Rachel Rodriguez",94081198312248821,29,3,4,False,84.95628204166667
"Rachel Ronning",93065194502279516,46,60,5,False,50.94176096666667
"Rachel Rowan",52053194307103492,33,22,6,False,69.50252470833334
"Rachel Trantham",50643198410303295,8,6,1,False,87.92984523333334
"Rachel Wolverton",45942197003133526,5,37,1,False,79.35174905
"Rachele Stevens",85129195607105145,52,4,4,False,73.44344045576031
"Rae Archuleta",88481198702241966,45,27,5,True,76.89219688333334
"Rafael Brown",82889197706026886,37,25,4,False,66.1166703
"Rafael Mcconnell",97464198009109094,41,62,2,False,78.68498165833334
"Rafael Messer",38532195602148096,62,3,4,NULL,73.44344045576031
"Rafael Olson",53836196209132035,1,18,4,False,83.15576463333333
"Rafaela Andrews",24750195305204127,40,44,2,False,69.0964368
"Raleigh Downie",34444201007087556,61,17,4,False,92.73555126666666
"Raleigh Ellis",83686200904279946,36,47,1,NULL,86.820687725
"Ralph Brown",96122195803079418,29,24,3,NULL,76.48521428333332
"Ralph Carroll",34443198401083364,29,29,1,False,85.10360070833333
"Ralph Cook",74223194305307986,4,63,1,False,69.17133788333332
"Ralph Curry",23038196010017988,38,46,3,False,69.45028205833333
"Ralph Desposito",79452193307276734,48,14,4,False,62.53636355
"Ralph Dobkowski",82425194307151857,30,37,3,False,67.02220603333333
"Ralph Fallin",80790197910311121,17,5,2,NULL,79.20670784999999
"Ralph Foreman",68182197302096015,9,6,2,False,78.12165289999999
"Ralph Kennedy",33519196709011181,24,7,5,False,68.90655859166667
"Ralph Mitchell",34492193412092556,9,8,4,NULL,52.572512825
"Ralph Monk",55766194704066530,16,12,3,NULL,73.42898165833333
"Ralph Murillo",48794194012236907,26,18,1,False,73.44344045576031
"Ralph Newman",25014199010262376,19,10,6,False,79.25355585
"Ralph Pineau",68029199411125019,20,42,5,NULL,86.57249814166667
"Ralph Rodriquez",64144199408126280,4,31,5,True,80.12684706666666
"Ralph Romero",63059197404073709,6,17,3,False,74.27399904166666
"Ralph Shiring",66692198501132630,21,24,4,True,94.673889175
"Ralph Squires",98305198003188075,33,49,5,False,72.29684246666666
"Ralph Tobias",92614194508151247,46,15,2,False,59.250531124999995
"Ramon Bodi",16057196502022449,13,17,1,False,83.4582802
"Ramon Edwards",62128193012087905,30,1,5,False,57.1496795
"Ramon Heard",82611195809189212,23,2,1,True,71.38716480833332
"Ramon Hines",76704197205137338,30,11,5,NULL,73.44344045576031
"Ramon Oliver",76927195708203930,6,52,2,NULL,77.70835804999999
"Ramon Stout",27410197805194016,13,55,4,False,83.16254578333334
"Ramon Weist",91443201303066211,48,68,1,False,85.70860896666666
"Ramona Kirkland",31456193112304507,36,30,5,True,73.44344045576031
"Ramona Levine",91378201802017164,26,9,1,False,80.82998260833332
"Ramona Lindeland",52215193103258416,48,58,1,False,45.15521244166666
"Ramona Murray",80213193406208091,10,22,2,False,67.58437269999999
"Randal Day",45736201509037523,35,12,3,False,76.07819504166666
"Randal Koski",64442195806162526,36,43,6,False,73.44344045576031
"Randal Rushing",92920201701318220,17,10,3,False,63.059337883333335
"Randall Ching",31764199710306674,6,8,3,False,82.89590109166667
"Randall Delgadillo",42033199611059101,59,48,2,False,79.13543771666667
"Randall Hammer",64151197906013654,35,23,1,False,76.47762451666667
"Randall Hull",89955195212262603,5,34,3,False,73.94322341666665
"Randall Mach",97986197006124002,38,34,5,NULL,66.54850455
"Randall Nee",31353201102143281,59,33,4,False,71.45643403333332
"Randall Rowell",51526200005253516,5,13,5,False,73.44344045576031
"Randall Sabb",68447194002118774,37,42,6,True,62.63220694166667
"Randee Means",58834198012263903,3,43,6,False,90.74151095
"Randell Mccafferty",91781199005047761,8,31,1,True,86.17075365000001
"Randi Dean",31990199704169094,6,12,4,False,73.03981135000001
"Randi Potter",66634193205161813,10,51,1,False,53.57340198333333
"Randy Alvarado",17062199105193221,33,8,3,False,76.58608056666667
"Randy Brantley",70290199212018321,18,16,6,True,68.185351625
"Randy Donovan",89356198601226257,1,33,5,False,71.89223900000002
"Randy Edwards",87851195109246038,1,58,5,False,62.007424908333334
"Randy Fulton",14246201201309126,40,15,4,False,77.25068040833332
"Randy Henson",14759198001308132,20,26,4,False,77.3333626
"Randy Huff",91687196004244249,35,22,4,False,83.44351096666666
"Randy Jacobson",98531198502253248,15,31,4,NULL,83.2283507
"Randy Lancaster",19989198106193832,14,51,4,False,74.35080035
"Randy Long",64751196008209079,6,28,6,False,74.28896335833332
"Randy Lowe",46584194410183660,49,63,4,False,65.61420236666667
"Randy Mclaughlin",85057194901131270,2,40,4,NULL,71.45192399166666
"Randy Nilsson",13127197909155055,40,58,4,True,82.28229486666666
"Randy Ohlsen",24474200905228973,8,64,2,False,73.22747160833333
"Randy Pearce",16954199809135858,24,15,6,False,75.711167575
"Randy Perkins",54193198511117144,4,18,2,True,70.70506409166666
"Randy Peterson",20707196805132453,13,64,4,NULL,82.44793589166667
"Randy Ryan",51543197810236463,13,46,2,False,74.75204119166666
"Randy Shoe",41348201102143989,5,49,4,NULL,81.71615930833333
"Randy Sohn",72919198808115107,15,51,1,False,86.5335238
"Randy Taylor",89498198012091703,9,56,5,False,72.93195052499999
"Randy Torres",61505196501048042,43,62,4,False,71.355645575
"Randy Unch",72151197509121645,26,47,4,False,74.36743497500001
"Randy Winburn",47075196604055920,38,22,6,False,69.61394963333333
"Raphael James",66450199908037955,34,39,1,False,81.37486810833333
"Raquel Craddock",53892199908281736,49,16,2,False,87.61771519166666
"Raquel Mazza",55856194507286932,41,57,4,NULL,73.82157416666666
"Rashad Imlay",74074197703259117,35,15,2,NULL,78.04547434166666
"Rashida Altamirano",51498195812193000,37,5,5,False,79.36890383333333
"Raul Cohen",40275196410142447,12,10,4,False,79.91107965833334
"Raul Davis",68490199107206745,43,5,1,False,72.52239926666665
"Raul Neely",90926197806015753,9,25,1,False,75.20476830833333
"Raul Smith",13147196607096355,16,35,5,NULL,78.51246060833333
"Raul Vento",51922194906019553,45,51,4,False,74.30431225000001
"Raul Washington",10141201101231049,38,7,2,False,81.399496325
"Ray Bennett",71515195203104907,41,44,5,False,51.01317308333333
"Ray Dellinger",40472196807038615,1,18,5,NULL,73.44344045576031
"Ray Dial",52764200804224281,29,15,1,False,67.04816849166667
"Ray Frank",14481201305227581,14,21,6,False,73.80774450000001
"Ray Gullett",23030195604114409,13,18,2,False,65.75785987500001
"Ray Jones",56865196509017703,42,33,6,True,76.77125272500001
"Ray Mares",47448196509027349,35,14,3,False,73.49944136666667
"Ray Miller",36036197903114014,14,2,1,False,66.22693953333332
"Ray Morgan",44380198201303553,8,3,6,NULL,74.80980493333333
"Ray Peterson",48852193101141278,43,58,4,False,56.49923166666666
"Ray Velazquez",50916195403245677,40,50,5,False,62.631852575
"Ray Walstrum",22859201607251545,35,59,4,False,74.38585803333334
"Raymon Holstein",59083198604218671,25,33,1,False,84.06088641666668
"Raymond Bade",87887200704241079,13,45,5,False,85.269247225
"Raymond Beene",12831195310245684,50,48,2,NULL,74.070304925
"Raymond Birch",58655198511279710,59,52,2,False,66.88512910833333
"Raymond Borgen",61766195905229950,27,23,1,False,73.44344045576031
"Raymond Bose",52124193205136959,67,68,4,False,62.01213366666666
"Raymond Butler",56800199007181857,41,15,2,False,81.39034798333333
"Raymond Cantrell",23581197606305738,20,46,4,False,69.48823623333334
"Raymond Cleveland",65035195504161411,39,55,5,False,64.661496325
"Raymond Conley",88282193304139096,30,39,3,False,69.19857234999999
"Raymond Cordova",40123197812055194,17,68,1,NULL,70.92438368333333
"Raymond Cornely",33313194612276058,6,20,4,NULL,60.99102745833333
"Raymond Douglas",98163199902017038,65,39,4,False,88.880911175
"Raymond Douglas",85984200911272394,28,62,1,False,69.30086905
"Raymond Farr",64428198906107019,48,31,1,False,79.63706133333332
"Raymond Faupel",19416196701204348,36,10,6,False,78.77606593333334
"Raymond Geer",35664193310315246,18,25,5,False,57.435653841666664
"Raymond Girgenti",74510195012297417,37,36,5,False,74.50024081666666
"Raymond Hermann",48141199907218317,37,32,6,False,72.45964376666667
"Raymond Hill",40706194002042079,25,57,1,False,74.73407506666666
"Raymond Jackson",41622201205108713,46,60,4,False,74.3774185
"Raymond Kissane",53174195111284576,2,9,1,True,73.44344045576031
"Raymond Laliberte",26330193202123907,56,66,4,False,60.98900640833334
"Raymond Lewis",79284195001066450,53,54,2,False,66.41089466666668
"Raymond Mejias",71230201507112577,47,41,2,False,68.08243131666667
"Raymond Miller",23858200412013379,38,25,3,False,84.8576648
"Raymond Moore",84937195507056513,17,1,5,False,49.9892161
"Raymond Moree",27457197907019213,22,24,5,False,73.44344045576031
"Raymond Nelson",23062201910186753,30,7,4,False,67.70014648333333
"Raymond Parmenter",87111197703131726,12,4,5,False,79.0944093
"Raymond Patterson",32549200607205612,19,2,6,False,75.29140749999999
"Raymond Petro",71784195409224903,5,26,2,False,67.50438918333333
"Raymond Salling",64679199209209555,25,23,1,NULL,83.73652195
"Raymond Samber",51291196907111788,54,28,2,True,75.40194504166666
"Raymond Smith",36971198305191773,33,1,6,False,74.7041181
"Raymond Sneed",49141194211047449,62,64,4,False,70.96771701666667
"Raymond Taylor",61050198601066240,41,41,5,False,83.72121975
"Raymond Thiessen",53268200511198176,23,57,4,False,90.30124450833334
"Raymond Thomas",61011195807107200,32,8,1,False,58.49107234166666
"Raymond Tilley",79730199102129430,34,58,5,True,77.09176736666666
"Raymond Voorhis",15837201007054168,24,61,2,True,73.44344045576031
"Raymond Watson",81145201501215729,14,1,5,False,73.44344045576031
"Raymond Williams",62834195611183216,35,42,1,False,73.44344045576031
"Raymond Wilson",52951196003252678,4,12,1,NULL,81.61100733333335
"Reba Mankey",54129201007225425,30,48,2,False,76.57483146666667
"Reba Williamson",12936194607206864,44,1,5,False,62.193548525
"Rebecca Ali",17371194603071627,62,21,4,False,66.365166675
"Rebecca Brannon",61482194109272157,48,45,4,False,75.604640075
"Rebecca Brown",60949201503072338,22,23,5,False,61.17596519999999
"Rebecca Clark",73529197010093257,38,41,1,True,81.84188001666666
"Rebecca Cosley",33120201206244064,25,16,1,False,73.98093590833334
"Rebecca Fulton",58049201209053913,53,6,4,False,76.734913
"Rebecca Hartwell",18325201309235377,8,52,5,False,57.75230858333333
"Rebecca Jenkins",20236196404132635,9,3,3,NULL,74.98267308333332
"Rebecca Kahn",20369196004043979,42,60,2,False,68.91869231666666
"Rebecca Key",33920194507065688,22,36,1,False,68.07659248333333
"Rebecca Lesinski",76983195605085775,47,48,2,NULL,69.30686994166668
"Rebecca Lynch",53869200212297610,58,33,4,NULL,76.42368221666666
"Rebecca Maine",83532197707229221,3,30,1,False,83.78144320833333
"Rebecca Mcclain",70389194904099402,3,48,2,False,74.07385713333333
"Rebecca Nolan",24996193806158450,57,24,2,NULL,79.97695236666667
"Rebecca Olenius",67252193811135735,13,38,6,True,64.80190748333334
"Rebecca Olson",85123194210224349,18,2,6,False,73.44344045576031
"Rebecca Pontius",84928201705188017,28,8,5,False,78.15594871666667
"Rebecca Richards",27908201308071503,29,50,4,False,83.48197524999999
"Rebecca Routt",96234200111267148,28,46,4,False,85.77132415
"Rebecca Russo",78627197601127385,12,14,3,False,76.9596529
"Rebecca Salazar",43165194106056357,23,2,2,NULL,58.47389832499999
"Rebecca Taylor",69810195210194602,9,49,5,False,55.154154766666665
"Rebecca Thompson",77533199711217074,6,45,3,NULL,82.06521154166667
"Rebecca Waddell",94954195410078964,13,11,6,False,61.84795604166666
"Rebecca Walker",52831196007257019,39,30,6,NULL,68.04949905833334
"Rebecca Williams",89367198205277407,62,28,4,False,79.19144687500001
"Rebecca Williams",44340199206175407,29,3,3,False,83.90050272500001
"Rebecca Worsley",47289194902024848,18,8,5,False,60.356636425
"Rebekah Roy",65666194911241684,38,59,2,False,62.7284359
"Rebekah York",74043201901067921,38,10,1,NULL,73.069673075
"Reda Pyon",82757193911282620,3,61,1,False,73.44344045576031
"Reggie Henderson",39673195012294981,32,40,2,False,65.47906408333334
"Reggie Moretti",85414193301204303,15,22,3,NULL,66.93359248333334
"Regina Alejandre",30524200112118138,11,32,6,False,73.44344045576031
"Regina Asencio",98835194703082663,26,36,3,False,68.832747225
"Regina Braden",89396201812115324,21,53,5,False,83.16216759166667
"Regina Frederick",31209197405161882,57,45,4,False,82.931043925
"Regina Hernandez",26342200810163950,8,20,2,False,94.63933056666667
"Regina Hoffman",87477201503121282,40,53,4,True,79.794978925
"Regina King",40752200707188177,45,59,5,False,87.01605126666666
"Regina Maranda",25984200303043093,45,9,5,NULL,83.15158789166667
"Regina Parker",30353195111199762,10,8,5,False,78.54335898333333
"Reginald Ayers",84347201005101388,26,2,1,False,56.9502802
"Reginald Clark",11495193606053923,15,57,4,False,69.86053753333333
"Reginald Leach",32255195905053550,26,6,1,False,72.13693770833333
"Reginald Murphy",91521199703134647,32,47,5,False,75.44172342499999
"Reginald Russell",45714193410181412,17,14,5,NULL,59.64346244166667
"Reginald Sanchez",78032201212183935,25,16,2,True,78.02014193333333
"Reginald Smith",54742196603014788,27,3,4,False,62.1873443
"Reina Puulei",81381201307133198,28,5,1,False,81.6714093
"Reina Richmond",58488198004033275,8,13,2,False,78.04782415
"Reina Tate",71552198504118127,39,38,2,False,73.44344045576031
"Rena Bowen",77542194807014164,34,14,2,False,64.99010805
"Rena Marsh",45166201301128594,46,41,1,False,70.38543039166666
"Rena Scott",28357195404268113,32,18,1,False,56.656290283333334
"Rena Yap",59720194305109065,26,58,5,False,62.4364194
"Renaldo Dowst",73145194102097229,40,20,2,NULL,70.59111809999999
"Renato Prach",15635194908163024,31,59,5,NULL,82.72555675
"Renda Self",22400194209062053,40,37,5,False,68.31342763333333
"Rene Gregory",51186196505131658,26,29,6,False,76.88983333333333
"Rene Icardo",60829193007068005,16,29,4,NULL,64.23861811666667
"Rene Stone",54054198504194729,24,26,1,NULL,89.04896153333333
"Renee Chavarria",86435194006253851,24,4,6,False,61.81011445
"Renee Fernandez",96661193801185118,13,12,4,NULL,60.45191666666667
"Renee Moore",62184195808123149,66,50,4,False,73.44344045576031
"Renee Oakley",88807195502015084,48,40,2,True,70.62160713333334
"Renee Shannon",52523197811073651,25,51,1,False,61.98800274166666
"Renita Harris",39312201103261699,4,20,4,False,73.22471975833334
"Retha Fields",66250195508162278,15,1,4,False,67.62216208333332
"Retha Sammons",83947199005094504,33,27,5,False,73.44344045576031
"Reuben Mcfarland",12943199803206707,51,12,4,NULL,77.654315925
"Reva Schultz",73385200608293868,7,11,4,False,89.2590998
"Reva Vasmadjides",61639196201186162,21,3,4,False,73.44344045576031
"Rex Allen",63217200103302505,36,38,1,False,73.44344045576031
"Rex Dinwiddie",43761195203165837,65,20,4,NULL,71.30300641666668
"Rex Long",34366198611298589,45,11,5,False,73.44344045576031
"Rex Wible",36014193709276130,29,61,5,True,55.46359706666667
"Reynaldo Bailey",39017198405144659,39,31,5,False,73.44344045576031
"Reynaldo Parker",35411194605284279,5,38,4,False,67.54853205
"Reynaldo Young",72512201110186642,23,25,1,False,84.90735347500001
"Rhonda Aldridge",48224201709019545,18,5,2,False,75.43063185833334
"Rhonda Ault",82091194712178158,27,23,5,False,62.00908515
"Rhonda Beatty",97930194306171498,50,31,1,False,68.94582415833334
"Rhonda Blair",70658194302145238,25,35,3,NULL,56.61963276666666
"Rhonda Brouillard",16978194210215505,6,2,2,False,64.91277655833333
"Rhonda Burroughs",65295196404077018,14,36,4,False,77.30528295833334
"Rhonda Cook",55837201708234810,6,14,4,False,65.55738735833334
"Rhonda Drake",78771197002181515,25,10,4,False,75.3421282
"Rhonda Engel",87218193202165134,23,15,1,False,57.65583515
"Rhonda Galvan",56335195408074288,3,16,4,False,73.67952928333334
"Rhonda Gillock",87145198210252367,25,34,2,True,77.36606593333335
"Rhonda Marquez",52323200208172844,60,36,4,False,83.03333147500001
"Rhonda Mccarthy",69828193405316607,38,18,5,NULL,66.18390658333333
"Rhonda Murray",41282196308283961,31,2,4,False,64.93869688333332
"Rhonda Ortiz",81602194801134770,12,27,5,False,53.007970699999994
"Rhonda Roberson",42490201709052231,8,7,2,False,86.68267855833332
"Rhonda Rogers",10232193103098290,8,29,4,False,73.44344045576031
"Rhonda Roland",98368195605285086,21,14,3,False,75.805898325
"Rhonda Thomas",47399200607317434,12,6,1,False,80.31915568333334
"Rhonda Walker",91254194111148905,36,58,4,False,69.05687544166666
"Ricardo Ates",43039198303071349,30,15,2,False,71.54912178333333
"Ricardo Flach",43808196805281660,35,28,5,False,81.59600363333334
"Ricardo Gonzales",76052199307138669,19,30,6,False,78.89426830833334
"Ricardo Grace",26436198902217520,49,29,4,False,84.1358269
"Rich Kaelker",93566200209242850,44,53,5,False,90.87809247499999
"Richard Abadie",65818194705037612,24,11,1,False,56.91721243333333
"Richard Abbott",82668197505066098,23,36,5,NULL,81.473388275
"Richard Adelman",17255201308282097,36,25,4,NULL,89.48643220833333
"Richard Ala",30332198010089599,1,1,2,NULL,82.42146243333333
"Richard Allyn",42880196309241053,61,24,4,False,76.484874525
"Richard Bathke",28154194005208829,47,18,2,False,64.85405952500001
"Richard Baumbach",27146197411119235,14,28,1,False,73.44344045576031
"Richard Baumbach",85276199612094853,6,18,1,False,73.44344045576031
"Richard Beasley",21648199710261847,5,41,1,NULL,91.754630025
"Richard Benefiel",30863201502069952,14,29,4,False,73.60960898333333
"Richard Bibeau",85818196309216850,46,5,2,False,74.15785989166666
"Richard Bingham",14974198303068923,16,4,1,False,79.95303751666667
"Richard Block",88069198809087059,40,37,2,NULL,76.58410804166667
"Richard Brent",74963193810035563,63,48,4,False,65.92955674166666
"Richard Brown",73152199009278205,23,30,3,NULL,95.93297070000001
"Richard Bryant",40060194306214103,2,26,6,False,73.44344045576031
"Richard Burton",79926196409206891,37,21,2,False,73.44344045576031
"Richard Butler",68867200309117805,17,11,3,False,75.92039834166667
"Richard Cabrera",11307193608127423,44,43,2,NULL,59.28943681666667
"Richard Canady",61882200712186978,15,42,3,False,74.12501554166667
"Richard Casey",45208201203316531,10,61,2,False,80.75471335833333
"Richard Casto",81129194310049677,5,1,1,False,64.31718771666667
"Richard Casto",38809196506029646,11,32,4,True,68.16791666666666
"Richard Champion",74370194608028164,44,4,4,False,78.59216389999999
"Richard Charleston",88586201005269488,19,59,2,False,70.76825545000001
"Richard Cheung",33847193509042142,30,46,3,False,46.167378191666664
"Richard Chouinard",82428196410183665,25,58,5,False,60.91029211666667
"Richard Choute",79834194601219141,4,6,6,False,71.118012825
"Richard Cipkowski",69461201911015025,42,47,1,False,68.89486444166666
"Richard Coe",61226199807149897,47,43,2,False,81.72601281666665
"Richard Crawford",75729198403164369,40,17,6,False,80.02590749999999
"Richard Crawford",82365195410316260,2,10,2,NULL,74.85910530000001
"Richard Creighton",70163198102273639,25,48,2,NULL,75.94211905
"Richard Crump",52668198211045229,42,1,2,NULL,82.54994871666666
"Richard Cuadras",45192199808011389,39,48,5,False,92.37281683333333
"Richard Currie",68482199906136525,21,7,3,False,80.95953661666667
"Richard Daniels",82444194903283672,37,15,6,False,73.44344045576031
"Richard Dawson",52869201212152582,1,1,3,False,89.60501374166667
"Richard Deese",68667193208153587,44,23,5,False,64.784439525
"Richard Defranco",40207194812054938,3,56,5,NULL,77.194767375
"Richard Dike",61801196006126837,23,41,3,False,78.26733975833334
"Richard Diver",14848195105044294,49,30,1,False,72.30599174166667
"Richard Doyle",64924200402036183,10,25,4,False,83.89847340833333
"Richard Duff",94953201906188947,8,43,6,False,73.44344045576031
"Richard Dunn",44445196605209310,7,9,3,False,68.035528375
"Richard Emmett",80626199901173547,31,43,4,NULL,73.44344045576031
"Richard Erickson",37421193712157216,11,16,2,NULL,73.44344045576031
"Richard Esterly",48843195505079695,3,21,4,False,78.69059615833334
"Richard Falco",97313198712043716,52,45,2,False,91.50331594166666
"Richard Fermin",75843196405266581,20,33,1,True,83.40494778333333
"Richard Filthaut",78591199104179262,12,27,1,False,61.70308606666667
"Richard Flanagan",90480201502173892,17,9,2,False,73.44344045576031
"Richard Fontenot",32509193106288753,21,61,4,False,58.51082965833333
"Richard Franklin",38406199509105881,25,13,3,False,84.27399081666667
"Richard Fuller",73179198204162976,12,10,1,False,81.50271335
"Richard Geier",27936194807286931,2,26,1,False,65.37443590833334
"Richard Giorgi",74626198105014805,21,29,2,False,84.7073388
"Richard Gomez",37999199108091905,25,39,3,NULL,83.59853020833333
"Richard Gonzales",17378195801128998,48,33,1,False,76.11171428333333
"Richard Gorman",12536193601187920,46,63,1,False,68.35356044166666
"Richard Gorton",74549196205168002,42,50,2,False,75.81629760833333
"Richard Gossett",91510195212061600,14,38,4,False,74.29320878333333
"Richard Grawe",31096193505142055,14,23,1,NULL,67.70482049166667
"Richard Hall",30656194411245642,28,20,5,NULL,67.64325
"Richard Ham",43529198312144389,34,4,6,True,76.14995784166668
"Richard Hannon",89678195304169404,7,33,5,NULL,73.07044686666667
"Richard Harrell",44178193906257622,4,34,4,False,67.93471429166667
"Richard Harris",96686198410053631,42,45,4,False,85.02904487500001
"Richard Harter",45525196009219223,47,18,1,False,69.9508443
"Richard Hayes",49676199309309538,6,31,1,False,87.95420879166667
"Richard Haynes",95975198912129395,10,9,5,NULL,82.943
"Richard Hearn",43459194608207149,3,46,5,False,73.44344045576031
"Richard Heath",71361198204259450,49,46,4,False,79.42197619166666
"Richard Herring",16269201911093454,50,38,2,NULL,86.00591939166667
"Richard Hicks",66133201808216052,34,23,3,NULL,73.44344045576031
"Richard Hightower",36727201504188857,11,31,3,False,71.1246108
"Richard Hill",66301197806112546,15,46,3,False,77.38173260833334
"Richard Hilliard",16320196605136591,13,47,3,False,73.44344045576031
"Richard Holien",15462201907201066,34,40,4,False,73.44344045576031
"Richard Hollinger",39331199305191906,40,7,4,NULL,82.34132875833333
"Richard Huber",48621196202277612,6,16,6,NULL,52.085580558333334
"Richard Johnson",58537201902198868,37,19,3,False,80.43173531666667
"Richard Jones",94825200501164274,18,26,4,False,84.51960713333332
"Richard Jones",82888197311157378,42,51,4,False,71.69374173333333
"Richard Karamchandani",40402193608317615,30,6,4,True,56.25320513333334
"Richard Kintopp",98522193202128981,8,1,1,False,61.90093770833334
"Richard Laird",29977200812309811,4,43,3,NULL,72.09992580833332
"Richard Larsen",52385194006241342,38,19,5,False,67.923540275
"Richard Lindsay",11134193212074892,9,46,3,True,73.44344045576031
"Richard Ling",57671193112053724,9,18,4,False,56.629530208333335
"Richard Lloyd",29946201603224531,36,52,2,True,73.44344045576031
"Richard Longbrake",70084194212202775,34,43,2,True,72.83882785
"Richard Lowrie",22594199907165582,17,17,1,NULL,74.26174264166667
"Richard Madigan",10982200405106726,27,29,6,False,79.196991725
"Richard Maggio",18787196111148859,18,30,5,False,76.55814285833333
"Richard Malaspina",24315193503074799,29,54,1,False,68.36200545
"Richard Martin",55785201411041541,13,24,1,False,81.178985325
"Richard Martinez",19557200205013974,2,54,2,False,80.53818039999999
"Richard Marton",27503194504185154,37,15,1,False,55.80566209166666
"Richard Matelski",53302197202169700,16,46,1,NULL,67.4274597
"Richard Maybee",68754194605077605,9,58,1,False,63.86203295833334
"Richard Miller",23173198805131414,48,18,1,False,73.44344045576031
"Richard Miller",83959194811282546,25,23,5,NULL,57.50347526666666
"Richard Milton",81461200511155062,37,25,3,False,74.10381775
"Richard Minton",36738193608284749,37,30,4,False,69.28625824166666
"Richard Montgomery",58489193807228907,48,17,2,False,64.18821609166666
"Richard Moore",45004193601128156,43,35,5,False,64.74325455833333
"Richard Moore",90189199904121879,43,53,2,NULL,76.29783425
"Richard Nagle",63016193712206626,36,18,2,NULL,56.7976117
